--TAB SEPARATED DATA FILE--
CAMERA SETTINGS:
Resolution = (820, 616)
Shutter speed = 499907 microseconds
LED CYCLE:
Blue Illumination: 300s
Green Illumination: 1s
Number of Cycles: 0 <-- (0 is continuous loop)

ITERATION	DATE	TIME	TEMPERATURE	HUMIDITY	ISO	ANALOG GAIN	DIGITAL GAIN	
1020	2019_12_20	03:14:01	28.0	63.0	800	331/128	11/256
1021	2019_12_20	03:19:17	28.0	64.0	100	2521/256	11/256
1021	2019_12_20	03:19:17	28.0	64.0	800	331/128	11/256
1022	2019_12_20	03:24:41	28.0	64.0	100	2521/256	11/256
1022	2019_12_20	03:24:41	28.0	64.0	800	331/128	11/256
1023	2019_12_20	04:24:11	30.0	59.0	100	2521/256	11/256
1023	2019_12_20	04:24:11	30.0	59.0	800	331/128	11/256
1024	2019_12_20	04:29:27	30.0	59.0	100	2521/256	11/256
1024	2019_12_20	04:29:27	31.0	57.0	800	331/128	11/256
1025	2019_12_20	04:34:45	30.0	58.0	100	2521/256	11/256
1025	2019_12_20	04:34:45	30.0	58.0	800	331/128	11/256
1026	2019_12_20	06:03:45	30.0	58.0	100	2521/256	11/256
1026	2019_12_20	06:03:45	27.0	62.0	800	331/128	11/256
1027	2019_12_20	06:09:03	28.0	64.0	100	2521/256	11/256
1027	2019_12_20	06:09:03	28.0	64.0	800	331/128	11/256
1028	2019_12_20	06:14:24	28.0	63.0	100	2521/256	11/256
1028	2019_12_20	06:14:24	28.0	63.0	800	331/128	11/256
1029	2019_12_20	08:16:09	28.0	63.0	100	2521/256	11/256
1029	2019_12_20	08:16:09	31.0	58.0	800	331/128	11/256
1030	2019_12_20	08:21:26	31.0	58.0	100	2521/256	11/256
1030	2019_12_20	08:21:26	32.0	56.0	800	331/128	11/256
1031	2019_12_20	08:26:39	30.0	58.0	100	2521/256	11/256
1031	2019_12_20	08:26:39	30.0	58.0	800	331/128	11/256
1032	2019_12_20	12:09:03	30.0	58.0	100	2521/256	11/256
1032	2019_12_20	12:09:03	28.0	62.0	800	331/128	11/256
1033	2019_12_20	12:14:20	28.0	64.0	100	2521/256	11/256
1033	2019_12_20	12:14:20	28.0	64.0	800	331/128	11/256
1034	2019_12_20	12:19:36	28.0	63.0	100	2521/256	11/256
1034	2019_12_20	12:19:36	28.0	63.0	800	331/128	11/256
1035	2019_12_20	12:38:04	30.0	61.0	100	2521/256	11/256
1035	2019_12_20	12:38:04	30.0	61.0	800	331/128	11/256
1036	2019_12_20	12:43:21	30.0	61.0	100	2521/256	11/256
1036	2019_12_20	12:43:21	30.0	59.0	800	331/128	11/256
1037	2019_12_20	12:48:34	30.0	59.0	100	2521/256	11/256
1037	2019_12_20	12:48:34	30.0	59.0	800	331/128	11/256
1038	2019_12_20	19:54:09	30.0	59.0	100	2521/256	11/256
1038	2019_12_20	19:54:09	27.0	62.0	800	331/128	11/256
1039	2019_12_20	19:59:31	27.0	62.0	100	2521/256	11/256
1039	2019_12_20	19:59:31	27.0	63.0	800	331/128	11/256
1040	2019_12_20	20:04:45	27.0	63.0	100	2521/256	11/256
1040	2019_12_20	20:04:45	28.0	63.0	800	331/128	11/256
1041	2019_12_20	20:12:58	28.0	63.0	100	2521/256	11/256
1041	2019_12_20	20:12:58	29.0	61.0	800	331/128	11/256
1042	2019_12_20	20:18:14	29.0	61.0	100	2521/256	11/256
1042	2019_12_20	20:18:14	29.0	59.0	800	331/128	11/256
1043	2019_12_20	20:23:27	29.0	59.0	100	2521/256	11/256
1043	2019_12_20	20:23:27	28.0	60.0	800	331/128	11/256
1044	2019_12_20	20:31:27	28.0	60.0	100	2521/256	11/256
1044	2019_12_20	20:31:27	28.0	62.0	800	331/128	11/256
1045	2019_12_20	20:36:41	28.0	62.0	100	2521/256	11/256
1045	2019_12_20	20:36:41	29.0	60.0	800	331/128	11/256
1046	2019_12_20	20:41:56	29.0	58.0	100	2521/256	11/256
1046	2019_12_20	20:41:56	29.0	58.0	800	331/128	11/256
1047	2019_12_20	20:50:12	29.0	58.0	100	2521/256	11/256
1047	2019_12_20	20:50:12	28.0	60.0	800	331/128	11/256
1048	2019_12_20	20:55:26	28.0	60.0	100	2521/256	11/256
1048	2019_12_20	20:55:26	28.0	62.0	800	331/128	11/256
1049	2019_12_20	21:00:39	28.0	62.0	100	2521/256	11/256
1049	2019_12_20	21:00:39	28.0	62.0	800	331/128	11/256
1050	2019_12_20	21:08:38	28.0	62.0	100	2521/256	11/256
1050	2019_12_20	21:08:38	29.0	60.0	800	331/128	11/256
1051	2019_12_20	21:13:54	29.0	58.0	100	2521/256	11/256
1051	2019_12_20	21:13:54	29.0	58.0	800	331/128	11/256
1052	2019_12_20	21:19:10	28.0	60.0	100	2521/256	11/256
1052	2019_12_20	21:19:10	28.0	60.0	800	331/128	11/256
1053	2019_12_20	21:27:21	28.0	61.0	100	2521/256	11/256
1053	2019_12_20	21:27:21	28.0	61.0	800	331/128	11/256
1054	2019_12_20	21:32:40	29.0	60.0	100	2521/256	11/256
1054	2019_12_20	21:32:40	29.0	60.0	800	331/128	11/256
1055	2019_12_20	21:38:03	29.0	58.0	100	2521/256	11/256
1055	2019_12_20	21:38:03	29.0	58.0	800	331/128	11/256
1056	2019_12_20	21:53:20	27.0	60.0	100	2521/256	11/256
1056	2019_12_20	21:53:20	27.0	60.0	800	331/128	11/256
1057	2019_12_20	21:58:37	27.0	60.0	100	2521/256	11/256
1057	2019_12_20	21:58:37	27.0	62.0	800	331/128	11/256
1058	2019_12_20	22:03:50	28.0	61.0	100	2521/256	11/256
1058	2019_12_20	22:03:50	28.0	61.0	800	331/128	11/256
1059	2019_12_20	22:16:39	29.0	59.0	100	2521/256	11/256
1059	2019_12_20	22:16:39	29.0	59.0	800	331/128	11/256
1060	2019_12_20	22:22:03	29.0	59.0	100	2521/256	11/256
1060	2019_12_20	22:22:03	29.0	58.0	800	331/128	11/256
1061	2019_12_20	22:27:19	28.0	59.0	100	2521/256	11/256
1061	2019_12_20	22:27:19	28.0	59.0	800	331/128	11/256
1062	2019_12_21	02:30:37	28.0	59.0	100	2521/256	11/256
1062	2019_12_21	02:30:37	30.0	59.0	800	331/128	11/256
1063	2019_12_21	02:35:55	30.0	59.0	100	2521/256	11/256
1063	2019_12_21	02:35:55	30.0	58.0	800	331/128	11/256
1064	2019_12_21	02:41:13	29.0	58.0	100	2521/256	11/256
1064	2019_12_21	02:41:13	29.0	58.0	800	331/128	11/256
1065	2019_12_21	07:57:26	29.0	58.0	100	2521/256	11/256
1065	2019_12_21	07:57:26	25.0	63.0	800	331/128	11/256
1066	2019_12_21	08:02:46	25.0	63.0	100	2521/256	11/256
1066	2019_12_21	08:02:46	26.0	63.0	800	331/128	11/256
1067	2019_12_21	08:08:00	26.0	63.0	100	2521/256	11/256
1067	2019_12_21	08:08:00	27.0	62.0	800	331/128	11/256
1068	2019_12_21	09:14:48	29.0	58.0	100	2521/256	11/256
1068	2019_12_21	09:14:48	29.0	58.0	800	331/128	11/256
1069	2019_12_21	09:20:09	29.0	58.0	100	2521/256	11/256
1069	2019_12_21	09:20:09	30.0	58.0	800	331/128	11/256
1070	2019_12_21	09:25:27	30.0	58.0	100	2521/256	11/256
1070	2019_12_21	09:25:27	29.0	59.0	800	331/128	11/256
1071	2019_12_21	10:05:15	29.0	59.0	100	2521/256	11/256
1071	2019_12_21	10:05:15	26.0	62.0	800	331/128	11/256
1072	2019_12_21	10:10:34	26.0	63.0	100	2521/256	11/256
1072	2019_12_21	10:10:34	26.0	63.0	800	331/128	11/256
1073	2019_12_21	10:15:49	26.0	63.0	100	2521/256	11/256
1073	2019_12_21	10:15:49	27.0	62.0	800	331/128	11/256
1074	2019_12_21	18:09:11	27.0	62.0	100	2521/256	11/256
1074	2019_12_21	18:09:11	30.0	58.0	800	331/128	11/256
1075	2019_12_21	18:14:30	31.0	57.0	100	2521/256	11/256
1075	2019_12_21	18:14:30	31.0	57.0	800	331/128	11/256
1076	2019_12_21	18:19:45	30.0	59.0	100	2521/256	11/256
1076	2019_12_21	18:19:45	30.0	59.0	800	331/128	11/256
1077	2019_12_21	18:32:18	30.0	59.0	100	2521/256	11/256
1077	2019_12_21	18:32:18	28.0	60.0	800	331/128	11/256
1078	2019_12_21	18:37:34	28.0	60.0	100	2521/256	11/256
1078	2019_12_21	18:37:34	28.0	61.0	800	331/128	11/256
1079	2019_12_21	18:42:50	28.0	61.0	100	2521/256	11/256
1079	2019_12_21	18:42:50	29.0	60.0	800	331/128	11/256
1080	2019_12_21	18:53:16	29.0	59.0	100	2521/256	11/256
1080	2019_12_21	18:53:16	29.0	59.0	800	331/128	11/256
1081	2019_12_21	18:58:33	28.0	60.0	100	2521/256	11/256
1081	2019_12_21	18:58:33	28.0	60.0	800	331/128	11/256
1082	2019_12_21	19:03:48	28.0	60.0	100	2521/256	11/256
1082	2019_12_21	19:03:48	28.0	62.0	800	331/128	11/256
1083	2019_12_21	19:11:43	28.0	62.0	100	2521/256	11/256
1083	2019_12_21	19:11:43	29.0	60.0	800	331/128	11/256
1084	2019_12_21	19:17:06	29.0	60.0	100	2521/256	11/256
1084	2019_12_21	19:17:06	29.0	58.0	800	331/128	11/256
1085	2019_12_21	19:22:21	29.0	58.0	100	2521/256	11/256
1085	2019_12_21	19:22:21	29.0	59.0	800	331/128	11/256
1086	2019_12_21	19:30:22	29.0	59.0	100	2521/256	11/256
1086	2019_12_21	19:30:22	28.0	60.0	800	331/128	11/256
1087	2019_12_21	19:35:39	28.0	60.0	100	2521/256	11/256
1087	2019_12_21	19:35:39	28.0	62.0	800	331/128	11/256
1088	2019_12_21	19:40:54	28.0	62.0	100	2521/256	11/256
1088	2019_12_21	19:40:54	28.0	62.0	800	331/128	11/256
1089	2019_12_21	19:49:08	29.0	60.0	100	2521/256	11/256
1089	2019_12_21	19:49:08	29.0	60.0	800	331/128	11/256
1090	2019_12_21	19:54:27	30.0	58.0	100	2521/256	11/256
1090	2019_12_21	19:54:27	30.0	58.0	800	331/128	11/256
1091	2019_12_21	19:59:45	29.0	59.0	100	2521/256	11/256
1091	2019_12_21	19:59:45	29.0	58.0	800	331/128	11/256
1092	2019_12_21	20:07:49	29.0	59.0	100	2521/256	11/256
1092	2019_12_21	20:07:49	28.0	60.0	800	331/128	11/256
1093	2019_12_21	20:13:05	28.0	62.0	100	2521/256	11/256
1093	2019_12_21	20:13:05	28.0	62.0	800	331/128	11/256
1094	2019_12_21	20:18:26	29.0	60.0	100	2521/256	11/256
1094	2019_12_21	20:18:26	29.0	60.0	800	331/128	11/256
1095	2019_12_21	20:27:12	29.0	60.0	100	2521/256	11/256
1095	2019_12_21	20:27:12	28.0	60.0	800	331/128	11/256
1096	2019_12_21	20:32:28	29.0	59.0	100	2521/256	11/256
1096	2019_12_21	20:32:28	28.0	61.0	800	331/128	11/256
1097	2019_12_21	20:37:43	29.0	60.0	100	2521/256	11/256
1097	2019_12_21	20:37:43	29.0	60.0	800	331/128	11/256
1098	2019_12_22	00:18:00	29.0	60.0	100	2521/256	11/256
1098	2019_12_22	00:18:00	26.0	63.0	800	331/128	11/256
1099	2019_12_22	00:23:22	26.0	63.0	100	2521/256	11/256
1099	2019_12_22	00:23:22	27.0	63.0	800	331/128	11/256
1100	2019_12_22	00:28:45	27.0	62.0	100	2521/256	11/256
1100	2019_12_22	00:28:45	27.0	62.0	800	331/128	11/256
1101	2019_12_22	00:48:18	27.0	62.0	100	2521/256	11/256
1101	2019_12_22	00:48:18	29.0	60.0	800	331/128	11/256
1102	2019_12_22	00:53:34	29.0	58.0	100	2521/256	11/256
1102	2019_12_22	00:53:34	29.0	58.0	800	331/128	11/256
1103	2019_12_22	00:59:02	29.0	58.0	100	2521/256	11/256
1103	2019_12_22	00:59:02	28.0	59.0	800	331/128	11/256
1104	2019_12_22	02:30:44	28.0	59.0	100	2521/256	11/256
1104	2019_12_22	02:30:44	30.0	58.0	800	331/128	11/256
1105	2019_12_22	02:36:03	30.0	58.0	100	2521/256	11/256
1105	2019_12_22	02:36:03	30.0	58.0	800	331/128	11/256
1106	2019_12_22	02:41:21	30.0	58.0	100	2521/256	11/256
1106	2019_12_22	02:41:21	30.0	59.0	800	331/128	11/256
1107	2019_12_22	08:08:52	30.0	59.0	100	2521/256	11/256
1107	2019_12_22	08:08:52	27.0	62.0	800	331/128	11/256
1108	2019_12_22	08:14:12	26.0	63.0	100	2521/256	11/256
1108	2019_12_22	08:14:12	27.0	63.0	800	331/128	11/256
1109	2019_12_22	08:19:25	28.0	63.0	100	2521/256	11/256
1109	2019_12_22	08:19:25	28.0	62.0	800	331/128	11/256
1110	2019_12_23	05:55:13	28.0	62.0	100	2521/256	11/256
1110	2019_12_23	05:55:13	30.0	59.0	800	331/128	11/256
1111	2019_12_23	06:00:35	30.0	57.0	100	2521/256	11/256
1111	2019_12_23	06:00:35	30.0	57.0	800	331/128	11/256
1112	2019_12_23	06:05:53	29.0	58.0	100	2521/256	11/256
1112	2019_12_23	06:05:53	29.0	58.0	800	331/128	11/256
1113	2019_12_23	09:28:21	25.0	62.0	100	2521/256	11/256
1113	2019_12_23	09:28:21	25.0	62.0	800	331/128	11/256
1114	2019_12_23	09:33:41	25.0	63.0	100	2521/256	11/256
1114	2019_12_23	09:33:41	26.0	63.0	800	331/128	11/256
1115	2019_12_23	09:38:57	26.0	63.0	100	2521/256	11/256
1115	2019_12_23	09:38:57	26.0	63.0	800	331/128	11/256
1116	2019_12_23	14:38:22	27.0	62.0	100	2521/256	11/256
1116	2019_12_23	14:38:22	32.0	57.0	800	331/128	11/256
1117	2019_12_23	14:43:36	32.0	57.0	100	2521/256	11/256
1117	2019_12_23	14:43:36	32.0	58.0	800	331/128	11/256
1118	2019_12_23	14:48:49	30.0	60.0	100	2521/256	11/256
1118	2019_12_23	14:48:49	30.0	60.0	800	331/128	11/256
1119	2019_12_23	16:10:19	30.0	60.0	100	2521/256	11/256
1119	2019_12_23	16:10:19	28.0	62.0	800	331/128	11/256
1120	2019_12_23	16:15:34	28.0	62.0	100	2521/256	11/256
1120	2019_12_23	16:15:34	28.0	63.0	800	331/128	11/256
1121	2019_12_23	16:20:53	29.0	62.0	100	2521/256	11/256
1121	2019_12_23	16:20:53	29.0	61.0	800	331/128	11/256
1122	2019_12_23	16:29:03	29.0	62.0	100	2521/256	11/256
1122	2019_12_23	16:29:03	29.0	60.0	800	331/128	11/256
1123	2019_12_23	16:34:17	29.0	60.0	100	2521/256	11/256
1123	2019_12_23	16:34:17	29.0	60.0	800	331/128	11/256
1124	2019_12_23	16:39:31	28.0	62.0	100	2521/256	11/256
1124	2019_12_23	16:39:31	28.0	62.0	800	331/128	11/256
1125	2019_12_23	16:47:46	28.0	62.0	100	2521/256	11/256
1125	2019_12_23	16:47:46	29.0	61.0	800	331/128	11/256
1126	2019_12_23	16:53:03	29.0	61.0	100	2521/256	11/256
1126	2019_12_23	16:53:03	29.0	59.0	800	331/128	11/256
1127	2019_12_23	16:58:18	29.0	59.0	100	2521/256	11/256
1127	2019_12_23	16:58:18	29.0	60.0	800	331/128	11/256
1128	2019_12_23	17:06:14	28.0	62.0	100	2521/256	11/256
1128	2019_12_23	17:06:14	28.0	62.0	800	331/128	11/256
1129	2019_12_23	17:11:34	28.0	62.0	100	2521/256	11/256
1129	2019_12_23	17:11:34	29.0	61.0	800	331/128	11/256
1130	2019_12_23	17:16:57	29.0	60.0	100	2521/256	11/256
1130	2019_12_23	17:16:57	29.0	59.0	800	331/128	11/256
1131	2019_12_23	17:26:24	28.0	62.0	100	2521/256	11/256
1131	2019_12_23	17:26:24	28.0	61.0	800	331/128	11/256
1132	2019_12_23	17:31:40	28.0	62.0	100	2521/256	11/256
1132	2019_12_23	17:31:40	29.0	61.0	800	331/128	11/256
1133	2019_12_23	17:36:54	29.0	61.0	100	2521/256	11/256
1133	2019_12_23	17:36:54	29.0	60.0	800	331/128	11/256
1134	2019_12_23	17:48:38	29.0	60.0	100	2521/256	11/256
1134	2019_12_23	17:48:38	28.0	62.0	800	331/128	11/256
1135	2019_12_23	17:53:53	28.0	62.0	100	2521/256	11/256
1135	2019_12_23	17:53:53	28.0	62.0	800	331/128	11/256
1136	2019_12_23	17:59:06	28.0	62.0	100	2521/256	11/256
1136	2019_12_23	17:59:06	29.0	61.0	800	331/128	11/256
1137	2019_12_23	19:54:12	27.0	62.0	100	2521/256	11/256
1137	2019_12_23	19:54:12	27.0	62.0	800	331/128	11/256
1138	2019_12_23	19:59:31	28.0	63.0	100	2521/256	11/256
1138	2019_12_23	19:59:31	28.0	63.0	800	331/128	11/256
1139	2019_12_23	20:04:49	28.0	62.0	100	2521/256	11/256
1139	2019_12_23	20:04:49	28.0	62.0	800	331/128	11/256
1140	2019_12_23	23:52:58	28.0	62.0	100	2521/256	11/256
1140	2019_12_23	23:52:58	30.0	58.0	800	331/128	11/256
1141	2019_12_23	23:58:16	30.0	58.0	100	2521/256	11/256
1141	2019_12_23	23:58:16	31.0	57.0	800	331/128	11/256
1142	2019_12_24	00:03:35	31.0	57.0	100	2521/256	11/256
1142	2019_12_24	00:03:35	30.0	59.0	800	331/128	11/256
1143	2019_12_24	00:23:53	30.0	59.0	100	2521/256	11/256
1143	2019_12_24	00:23:53	28.0	60.0	800	331/128	11/256
1144	2019_12_24	00:29:09	27.0	60.0	100	2521/256	11/256
1144	2019_12_24	00:29:09	28.0	61.0	800	331/128	11/256
1145	2019_12_24	00:34:28	28.0	61.0	100	2521/256	11/256
1145	2019_12_24	00:34:28	28.0	61.0	800	331/128	11/256
1146	2019_12_24	00:54:29	28.0	61.0	100	2521/256	11/256
1146	2019_12_24	00:54:29	30.0	59.0	800	331/128	11/256
1147	2019_12_24	00:59:51	30.0	59.0	100	2521/256	11/256
1147	2019_12_24	00:59:51	30.0	57.0	800	331/128	11/256
1148	2019_12_24	01:05:04	30.0	57.0	100	2521/256	11/256
1148	2019_12_24	01:05:04	29.0	58.0	800	331/128	11/256
1149	2019_12_24	03:37:29	26.0	63.0	100	2521/256	11/256
1149	2019_12_24	03:37:29	26.0	63.0	800	331/128	11/256
1150	2019_12_24	03:42:45	26.0	63.0	100	2521/256	11/256
1150	2019_12_24	03:42:45	27.0	63.0	800	331/128	11/256
1151	2019_12_24	03:47:58	27.0	62.0	100	2521/256	11/256
1151	2019_12_24	03:47:58	27.0	62.0	800	331/128	11/256
1152	2019_12_24	04:10:33	28.0	62.0	100	2521/256	11/256
1152	2019_12_24	04:10:33	29.0	59.0	800	331/128	11/256
1153	2019_12_24	04:15:47	29.0	59.0	100	2521/256	11/256
1153	2019_12_24	04:15:47	30.0	58.0	800	331/128	11/256
1154	2019_12_24	04:21:05	30.0	58.0	100	2521/256	11/256
1154	2019_12_24	04:21:05	29.0	58.0	800	331/128	11/256
1155	2019_12_24	04:36:30	29.0	58.0	100	2521/256	11/256
1155	2019_12_24	04:36:30	27.0	61.0	800	331/128	11/256
1156	2019_12_24	04:41:44	27.0	62.0	100	2521/256	11/256
1156	2019_12_24	04:41:44	27.0	62.0	800	331/128	11/256
1157	2019_12_24	04:47:02	28.0	62.0	100	2521/256	11/256
1157	2019_12_24	04:47:02	28.0	61.0	800	331/128	11/256
1158	2019_12_24	05:07:33	29.0	59.0	100	2521/256	11/256
1158	2019_12_24	05:07:33	29.0	59.0	800	331/128	11/256
1159	2019_12_24	05:12:51	29.0	59.0	100	2521/256	11/256
1159	2019_12_24	05:12:51	30.0	58.0	800	331/128	11/256
1160	2019_12_24	05:18:08	30.0	58.0	100	2521/256	11/256
1160	2019_12_24	05:18:08	29.0	58.0	800	331/128	11/256
1161	2019_12_24	05:26:11	29.0	58.0	100	2521/256	11/256
1161	2019_12_24	05:26:11	28.0	60.0	800	331/128	11/256
1162	2019_12_24	05:31:27	28.0	61.0	100	2521/256	11/256
1162	2019_12_24	05:31:27	28.0	61.0	800	331/128	11/256
1163	2019_12_24	05:36:43	28.0	61.0	100	2521/256	11/256
1163	2019_12_24	05:36:43	28.0	61.0	800	331/128	11/256
1164	2019_12_24	09:27:40	28.0	61.0	100	2521/256	11/256
1164	2019_12_24	09:27:40	30.0	57.0	800	331/128	11/256
1165	2019_12_24	09:33:00	30.0	57.0	100	2521/256	11/256
1165	2019_12_24	09:33:00	30.0	58.0	800	331/128	11/256
1166	2019_12_24	09:38:13	30.0	58.0	100	2521/256	11/256
1166	2019_12_24	09:38:13	30.0	59.0	800	331/128	11/256
1167	2019_12_24	09:46:13	30.0	59.0	100	2521/256	11/256
1167	2019_12_24	09:46:13	28.0	62.0	800	331/128	11/256
1168	2019_12_24	09:51:30	28.0	62.0	100	2521/256	11/256
1168	2019_12_24	09:51:30	28.0	60.0	800	331/128	11/256
1169	2019_12_24	09:56:45	29.0	59.0	100	2521/256	11/256
1169	2019_12_24	09:56:45	29.0	59.0	800	331/128	11/256
1170	2019_12_24	12:08:33	29.0	59.0	100	2521/256	11/256
1170	2019_12_24	12:08:33	27.0	62.0	800	331/128	11/256
1171	2019_12_24	12:13:50	27.0	63.0	100	2521/256	11/256
1171	2019_12_24	12:13:50	27.0	63.0	800	331/128	11/256
1172	2019_12_24	12:19:08	27.0	63.0	100	2521/256	11/256
1172	2019_12_24	12:19:08	28.0	62.0	800	331/128	11/256
1173	2019_12_24	14:52:12	32.0	57.0	100	2521/256	11/256
1173	2019_12_24	14:52:12	32.0	57.0	800	331/128	11/256
1174	2019_12_24	14:57:31	32.0	57.0	100	2521/256	11/256
1174	2019_12_24	14:57:31	32.0	57.0	800	331/128	11/256
1175	2019_12_24	15:02:49	32.0	58.0	100	2521/256	11/256
1175	2019_12_24	15:02:49	30.0	60.0	800	331/128	11/256
1176	2019_12_24	16:15:57	30.0	60.0	100	2521/256	11/256
1176	2019_12_24	16:15:57	28.0	62.0	800	331/128	11/256
1177	2019_12_24	16:21:11	28.0	62.0	100	2521/256	11/256
1177	2019_12_24	16:21:11	28.0	63.0	800	331/128	11/256
1178	2019_12_24	16:26:27	29.0	62.0	100	2521/256	11/256
1178	2019_12_24	16:26:27	29.0	61.0	800	331/128	11/256
1179	2019_12_24	16:41:42	29.0	61.0	100	2521/256	11/256
1179	2019_12_24	16:41:42	29.0	61.0	800	331/128	11/256
1180	2019_12_24	16:47:03	29.0	61.0	100	2521/256	11/256
1180	2019_12_24	16:47:03	28.0	62.0	800	331/128	11/256
1181	2019_12_24	16:52:16	28.0	62.0	100	2521/256	11/256
1181	2019_12_24	16:52:16	28.0	63.0	800	331/128	11/256
1182	2019_12_24	19:21:05	29.0	61.0	100	2521/256	11/256
1182	2019_12_24	19:21:05	32.0	57.0	800	331/128	11/256
1183	2019_12_24	19:26:19	32.0	57.0	100	2521/256	11/256
1183	2019_12_24	19:26:19	32.0	58.0	800	331/128	11/256
1184	2019_12_24	19:31:34	30.0	59.0	100	2521/256	11/256
1184	2019_12_24	19:31:34	30.0	59.0	800	331/128	11/256
1185	2019_12_24	20:07:00	30.0	60.0	100	2521/256	11/256
1185	2019_12_24	20:07:00	28.0	62.0	800	331/128	11/256
1186	2019_12_24	20:12:17	28.0	62.0	100	2521/256	11/256
1186	2019_12_24	20:12:17	28.0	62.0	800	331/128	11/256
1187	2019_12_24	20:17:32	29.0	61.0	100	2521/256	11/256
1187	2019_12_24	20:17:32	29.0	61.0	800	331/128	11/256
1188	2019_12_24	20:32:15	29.0	61.0	100	2521/256	11/256
1188	2019_12_24	20:32:15	28.0	61.0	800	331/128	11/256
1189	2019_12_24	20:37:29	28.0	61.0	100	2521/256	11/256
1189	2019_12_24	20:37:29	29.0	61.0	800	331/128	11/256
1190	2019_12_24	20:42:47	29.0	61.0	100	2521/256	11/256
1190	2019_12_24	20:42:47	29.0	59.0	800	331/128	11/256
1191	2019_12_24	21:13:40	29.0	59.0	100	2521/256	11/256
1191	2019_12_24	21:13:40	28.0	62.0	800	331/128	11/256
1192	2019_12_24	21:18:54	28.0	62.0	100	2521/256	11/256
1192	2019_12_24	21:18:54	28.0	63.0	800	331/128	11/256
1193	2019_12_24	21:24:10	28.0	63.0	100	2521/256	11/256
1193	2019_12_24	21:24:10	29.0	61.0	800	331/128	11/256
1194	2019_12_24	21:49:59	29.0	61.0	100	2521/256	11/256
1194	2019_12_24	21:49:59	28.0	62.0	800	331/128	11/256
1195	2019_12_24	21:55:14	28.0	62.0	100	2521/256	11/256
1195	2019_12_24	21:55:14	28.0	62.0	800	331/128	11/256
1196	2019_12_24	22:00:29	29.0	61.0	100	2521/256	11/256
1196	2019_12_24	22:00:29	29.0	61.0	800	331/128	11/256
1197	2019_12_25	03:45:11	27.0	62.0	100	2521/256	11/256
1197	2019_12_25	03:45:11	27.0	62.0	800	331/128	11/256
1198	2019_12_25	03:50:40	27.0	62.0	100	2521/256	11/256
1198	2019_12_25	03:50:40	27.0	63.0	800	331/128	11/256
1199	2019_12_25	03:55:56	27.0	63.0	100	2521/256	11/256
1199	2019_12_25	03:55:56	28.0	62.0	800	331/128	11/256
1200	2019_12_25	04:08:16	29.0	61.0	100	2521/256	11/256
1200	2019_12_25	04:08:16	29.0	61.0	800	331/128	11/256
1201	2019_12_25	04:13:35	29.0	60.0	100	2521/256	11/256
1201	2019_12_25	04:13:35	29.0	58.0	800	331/128	11/256
1202	2019_12_25	04:18:48	28.0	60.0	100	2521/256	11/256
1202	2019_12_25	04:18:48	28.0	60.0	800	331/128	11/256
1203	2019_12_25	06:45:24	29.0	59.0	100	2521/256	11/256
1203	2019_12_25	06:45:24	30.0	58.0	800	331/128	11/256
1204	2019_12_25	06:50:47	30.0	58.0	100	2521/256	11/256
1204	2019_12_25	06:50:47	30.0	58.0	800	331/128	11/256
1205	2019_12_25	06:56:05	29.0	59.0	100	2521/256	11/256
1205	2019_12_25	06:56:05	29.0	59.0	800	331/128	11/256
1206	2019_12_25	07:04:08	29.0	59.0	100	2521/256	11/256
1206	2019_12_25	07:04:08	28.0	62.0	800	331/128	11/256
1207	2019_12_25	07:09:24	28.0	62.0	100	2521/256	11/256
1207	2019_12_25	07:09:24	28.0	60.0	800	331/128	11/256
1208	2019_12_25	07:14:39	28.0	60.0	100	2521/256	11/256
1208	2019_12_25	07:14:39	29.0	59.0	800	331/128	11/256
1209	2019_12_25	07:22:32	28.0	59.0	100	2521/256	11/256
1209	2019_12_25	07:22:32	28.0	59.0	800	331/128	11/256
1210	2019_12_25	07:27:55	28.0	59.0	100	2521/256	11/256
1210	2019_12_25	07:27:55	28.0	60.0	800	331/128	11/256
1211	2019_12_25	07:33:08	28.0	60.0	100	2521/256	11/256
1211	2019_12_25	07:33:08	28.0	60.0	800	331/128	11/256
1212	2019_12_25	08:00:23	28.0	60.0	100	2521/256	11/256
1212	2019_12_25	08:00:23	29.0	58.0	800	331/128	11/256
1213	2019_12_25	08:05:37	30.0	58.0	100	2521/256	11/256
1213	2019_12_25	08:05:37	30.0	58.0	800	331/128	11/256
1214	2019_12_25	08:10:53	30.0	58.0	100	2521/256	11/256
1214	2019_12_25	08:10:53	29.0	59.0	800	331/128	11/256
1215	2019_12_25	08:19:26	29.0	59.0	100	2521/256	11/256
1215	2019_12_25	08:19:26	27.0	62.0	800	331/128	11/256
1216	2019_12_25	08:24:46	27.0	60.0	100	2521/256	11/256
1216	2019_12_25	08:24:46	28.0	60.0	800	331/128	11/256
1217	2019_12_25	08:30:20	28.0	60.0	100	2521/256	11/256
1217	2019_12_25	08:30:20	28.0	60.0	800	331/128	11/256
1218	2019_12_25	09:19:39	28.0	60.0	100	2521/256	11/256
1218	2019_12_25	09:19:39	30.0	58.0	800	331/128	11/256
1219	2019_12_25	09:24:53	30.0	58.0	100	2521/256	11/256
1219	2019_12_25	09:24:53	30.0	58.0	800	331/128	11/256
1220	2019_12_25	09:30:09	30.0	58.0	100	2521/256	11/256
